3.822140e-01   5.867550e-02   4.532311e-01   3.287350e-03   -2.233998e-03   3.120316e-02   1.771752e-04   
3.633730e-01   5.919930e-02   4.636267e-01   3.389090e-03   -2.280505e-03   2.453019e-02   1.869468e-04   
3.448840e-01   5.958690e-02   4.742933e-01   3.490790e-03   -2.324519e-03   1.753778e-02   1.971137e-04   
3.268080e-01   5.983690e-02   4.851956e-01   3.592830e-03   -2.366269e-03   1.024750e-02   2.075163e-04   
3.091920e-01   5.995020e-02   4.962711e-01   3.691070e-03   -2.403135e-03   2.706547e-03   2.177717e-04   
2.754100e-01   5.978480e-02   5.191867e-01   3.889310e-03   -2.472858e-03   1.255131e-02   2.381618e-04   
2.592920e-01   5.952300e-02   5.313911e-01   3.982090e-03   -2.502340e-03   1.995945e-02   2.482364e-04   
2.437160e-01   5.915590e-02   5.451911e-01   4.081410e-03   -2.535820e-03   2.704435e-02   2.606424e-04   
2.287200e-01   5.868770e-02   5.600000e-01   4.198220e-03   -2.574769e-03   3.504622e-02   2.766231e-04   
2.143320e-01   5.811330e-02   5.754222e-01   4.339740e-03   -2.621077e-03   4.436064e-02   2.955564e-04   
2.005380e-01   5.742530e-02   5.914000e-01   4.503220e-03   -2.672192e-03   5.490964e-02   3.169388e-04   
1.873300e-01   5.661820e-02   6.076889e-01   4.677500e-03   -2.720230e-03   6.670538e-02   3.402131e-04   
1.747100e-01   5.568870e-02   6.219778e-01   4.844780e-03   -2.752180e-03   8.011785e-02   3.607860e-04   
1.512320e-01   5.353370e-02   6.477644e-01   4.917590e-03   -2.687741e-03   1.014548e-01   3.770157e-04   
1.403880e-01   5.239510e-02   6.712800e-01   5.007730e-03   -2.708051e-03   1.071744e-01   4.012284e-04   
1.301180e-01   5.121790e-02   6.949378e-01   5.282310e-03   -2.791601e-03   1.193104e-01   4.482222e-04   
1.203980e-01   4.995640e-02   7.116711e-01   5.558120e-03   -2.831735e-03   1.380009e-01   4.915867e-04   
1.112140e-01   4.860250e-02   7.248800e-01   5.675050e-03   -2.789738e-03   1.555154e-01   5.120655e-04   
9.438470e-02   4.577870e-02   7.635822e-01   5.621880e-03   -2.645709e-03   1.759142e-01   5.393734e-04   
6.171040e-04   -3.793910e-03   7.240089e-01   -4.583220e-03   -2.174208e-02   1.331311e+00   2.200598e-03   
8.450420e-04   -4.648620e-03   6.545867e-01   -4.977610e-03   -2.045559e-02   1.289535e+00   1.921850e-03   
1.131210e-03   -5.561240e-03   5.854267e-01   -5.312550e-03   -1.915555e-02   1.244726e+00   1.662769e-03   
1.484610e-03   -6.529130e-03   5.170178e-01   -5.568140e-03   -1.780226e-02   1.196910e+00   1.421488e-03   
1.915700e-03   -7.550780e-03   4.499689e-01   -5.726130e-03   -1.637560e-02   1.146120e+00   1.196455e-03   
2.436160e-03   -8.624330e-03   3.849458e-01   -5.772050e-03   -1.487247e-02   1.092381e+00   9.878416e-04   
3.058660e-03   -9.746560e-03   3.227609e-01   -5.696630e-03   -1.330420e-02   1.035735e+00   7.973479e-04   
3.799060e-03   -1.091580e-02   2.639769e-01   -5.496950e-03   -1.168943e-02   9.760082e-01   6.259723e-04   
4.674010e-03   -1.212790e-02   2.090573e-01   -5.158800e-03   -1.002661e-02   9.133246e-01   4.731165e-04   
5.696050e-03   -1.337190e-02   1.598124e-01   -4.671210e-03   -8.345400e-03   8.499421e-01   3.392931e-04   
6.876130e-03   -1.463790e-02   1.173556e-01   -4.067740e-03   -6.721243e-03   7.873781e-01   2.251069e-04   
8.225140e-03   -1.591850e-02   8.217689e-02   -3.400020e-03   -5.227320e-03   7.267475e-01   1.276331e-04   
9.752690e-03   -1.720670e-02   5.423600e-02   -2.722810e-03   -3.918523e-03   6.690973e-01   5.081780e-05   
1.147060e-02   -1.849950e-02   3.302049e-02   -2.076390e-03   -2.813510e-03   6.151684e-01   1.048994e-05   
1.339240e-02   -1.979670e-02   1.779849e-02   -1.485350e-03   -1.905821e-03   5.655569e-01   1.104631e-06   
1.552340e-02   -2.109500e-02   7.702400e-03   -9.699820e-04   -1.185533e-03   5.209780e-01   1.172336e-07   
1.786540e-02   -2.239310e-02   1.734947e-03   -5.383640e-04   -6.305191e-04   4.817329e-01   2.287012e-08   
2.042450e-02   -2.369700e-02   -1.003422e-03   -1.852750e-04   -2.086405e-04   4.456909e-01   5.051351e-09   
2.621740e-02   -2.637300e-02   1.491742e-04   3.209880e-04   3.500411e-04   4.163071e-01   1.699380e-08   
2.947920e-02   -2.777960e-02   3.079271e-03   5.077710e-04   5.444908e-04   4.009851e-01   1.831162e-07   
3.300540e-02   -2.923580e-02   7.297867e-03   6.688950e-04   7.044223e-04   3.845967e-01   1.498403e-06   
3.680390e-02   -3.073080e-02   1.256444e-02   8.108090e-04   8.375558e-04   3.671839e-01   6.248758e-06   
4.089350e-02   -3.225660e-02   1.876751e-02   9.395370e-04   9.507390e-04   3.487054e-01   1.349991e-05   
4.529350e-02   -3.380420e-02   2.576573e-02   1.059460e-03   1.048893e-03   3.292307e-01   1.995089e-05   
5.002370e-02   -3.536310e-02   3.342867e-02   1.173440e-03   1.135283e-03   3.089067e-01   2.526495e-05   
5.512500e-02   -3.692840e-02   4.162942e-02   1.282970e-03   1.211762e-03   2.879084e-01   3.035836e-05   
6.061950e-02   -3.848850e-02   5.022311e-02   1.393070e-03   1.283615e-03   2.665693e-01   3.590402e-05   
6.650730e-02   -4.002650e-02   5.895022e-02   1.502730e-03   1.350700e-03   2.454211e-01   4.202832e-05   
7.280720e-02   -4.153370e-02   6.764178e-02   1.610080e-03   1.412448e-03   2.250161e-01   4.848209e-05   
7.953680e-02   -4.300500e-02   7.613511e-02   1.717680e-03   1.472572e-03   2.059789e-01   5.493131e-05   
8.671290e-02   -4.443980e-02   8.433022e-02   1.825050e-03   1.532278e-03   1.889397e-01   6.125913e-05   
9.437390e-02   -4.584760e-02   9.217111e-02   1.933930e-03   1.595045e-03   1.746111e-01   6.747721e-05   
1.025430e-01   -4.723750e-02   9.981778e-02   2.049450e-03   1.665266e-03   1.627303e-01   7.399632e-05   
1.112140e-01   -4.860390e-02   1.078182e-01   2.169060e-03   1.735274e-03   1.505042e-01   8.089148e-05   
1.204020e-01   -4.993040e-02   1.159031e-01   2.274810e-03   1.788458e-03   1.369769e-01   8.734314e-05   
1.301220e-01   -5.119710e-02   1.237702e-01   2.357660e-03   1.818900e-03   1.225080e-01   9.252179e-05   
1.403890e-01   -5.239840e-02   1.306742e-01   2.428470e-03   1.843218e-03   1.101947e-01   9.673617e-05   
1.512320e-01   -5.354820e-02   1.369484e-01   2.510390e-03   1.882279e-03   1.010891e-01   1.016110e-04   
1.626770e-01   -5.464860e-02   1.439404e-01   2.601930e-03   1.925027e-03   9.123121e-02   1.073366e-04   
1.747130e-01   -5.567370e-02   1.511742e-01   2.678740e-03   1.949434e-03   7.921598e-02   1.123587e-04   
1.873330e-01   -5.659770e-02   1.575880e-01   2.733300e-03   1.955911e-03   6.712397e-02   1.159881e-04   
2.005410e-01   -5.741140e-02   1.632938e-01   2.774880e-03   1.954513e-03   5.594003e-02   1.187465e-04   
2.143340e-01   -5.811250e-02   1.685978e-01   2.811250e-03   1.951009e-03   4.560819e-02   1.209851e-04   
2.287220e-01   -5.870190e-02   1.735391e-01   2.843510e-03   1.946618e-03   3.620595e-02   1.229697e-04   
2.437170e-01   -5.918310e-02   1.781547e-01   2.878340e-03   1.946427e-03   2.786437e-02   1.250498e-04   
2.592930e-01   -5.955810e-02   1.826031e-01   2.913150e-03   1.947958e-03   2.031384e-02   1.274585e-04   
2.754110e-01   -5.982260e-02   1.871236e-01   2.942760e-03   1.945122e-03   1.262411e-02   1.298725e-04   
2.920530e-01   -5.996760e-02   1.914080e-01   2.964220e-03   1.936370e-03   4.886913e-03   1.318197e-04   
3.268090e-01   -5.986940e-02   1.990853e-01   3.004670e-03   1.917128e-03   1.031118e-02   1.348438e-04   
3.633740e-01   -5.922740e-02   2.055502e-01   3.016830e-03   1.881770e-03   2.459858e-02   1.362165e-04   
4.013600e-01   -5.804080e-02   2.108809e-01   3.015500e-03   1.841453e-03   3.768038e-02   1.363094e-04   
4.403740e-01   -5.633880e-02   2.151796e-01   3.004120e-03   1.799307e-03   4.937431e-02   1.354443e-04   
4.800100e-01   -5.417560e-02   2.185938e-01   2.980910e-03   1.754985e-03   5.954889e-02   1.335708e-04   
5.395520e-01   -5.024770e-02   2.224947e-01   2.951690e-03   1.701586e-03   7.175879e-02   1.306550e-04   
5.978250e-01   -4.577930e-02   2.257342e-01   2.922110e-03   1.656570e-03   8.127268e-02   1.283708e-04   
6.711240e-01   -3.938810e-02   2.290036e-01   2.886370e-03   1.603376e-03   9.259607e-02   1.258051e-04   
7.521110e-01   -3.139190e-02   2.312631e-01   2.840010e-03   1.544643e-03   1.040966e-01   1.218712e-04   
8.305330e-01   -2.279050e-02   2.322618e-01   2.792780e-03   1.489707e-03   1.144448e-01   1.176292e-04   
9.109530e-01   -1.309960e-02   2.316560e-01   2.693130e-03   1.406171e-03   1.255641e-01   1.112387e-04   
9.984900e-01   -1.473190e-03   2.406636e-01   3.036850e-03   1.533903e-03   1.422960e-01   1.597829e-04   
9.995050e-01   -1.331240e-03   2.239009e-01   4.790490e-03   2.529836e-03   1.196905e-01   2.376244e-04   
1.000460e+00   -1.068380e-03   3.034618e-01   1.973650e-03   2.744473e-04   4.710639e-01   1.245006e-04   
1.001340e+00   -7.007880e-04   2.259142e-01   -8.946980e-04   -1.921321e-04   4.091454e-01   1.099978e-05   
1.002720e+00   -1.181700e-04   2.326947e-01   3.119910e-03   9.123974e-04   3.419366e-01   1.585603e-03   
-2.076040e+01   -3.939060e+01   3.700182e-05   1.476600e-01   6.971376e-02   1.744459e-01   2.299002e-07   
9.700000e+01   4.206770e+01   1.501960e-05   1.476620e-01   -6.964576e-02   1.748988e-01   3.995925e-08   
4.695420e+01   7.351820e+00   9.680889e-04   1.475090e-01   -6.980816e-02   1.733563e-01   9.209966e-04   
-5.766050e+00   4.979710e-01   5.355111e-07   1.478360e-01   -6.784427e-02   1.872263e-01   2.299699e-07   
-5.149160e+00   -8.763570e-02   1.566524e-06   1.476100e-01   6.745824e-02   1.890719e-01   2.299849e-07   
5.826820e+00   5.186620e+00   1.676409e-06   1.488390e-01   -7.174008e-02   1.648532e-01   2.227484e-07   
-2.847940e+00   4.522760e-01   5.906667e-07   1.480880e-01   -6.601646e-02   1.998643e-01   2.299366e-07   
1.916500e+01   2.899790e+00   2.444764e-03   1.471990e-01   -7.014587e-02   1.701616e-01   1.946178e-03   
-2.562760e+00   -4.376250e-02   2.966147e-06   1.473590e-01   6.511300e-02   2.036322e-01   2.299824e-07   
2.937690e+00   2.581440e+00   -5.278711e-06   1.500440e-01   -7.386055e-02   1.548518e-01   2.322640e-07   
-4.341610e-01   2.490360e+00   -1.367933e-06   1.527360e-01   -7.162094e-02   1.775514e-01   2.296512e-07   
-1.011090e+00   1.913590e+00   7.456800e-07   1.525370e-01   -6.956732e-02   1.899735e-01   2.296375e-07   
1.929860e+00   -2.298050e+00   6.972667e-06   1.444420e-01   7.006063e-02   1.618882e-01   2.302854e-07   
2.747520e-01   2.098860e+00   -5.528711e-06   1.542060e-01   -7.409513e-02   1.663157e-01   2.295672e-07   
-1.751980e+00   4.789690e-01   2.209067e-06   1.487420e-01   -6.423619e-02   2.132072e-01   2.298626e-07   
1.195230e+01   1.821180e+00   3.786573e-03   1.469030e-01   -7.044315e-02   1.672618e-01   2.808504e-03   
1.834700e+00   1.821180e+00   -2.082404e-05   1.517050e-01   -7.613048e-02   1.454931e-01   2.298523e-07   
-1.609470e+00   -2.759200e-02   5.689378e-06   1.469740e-01   6.246408e-02   2.197528e-01   2.299773e-07   
-8.596570e-01   1.238830e+00   4.777244e-06   1.536120e-01   -6.791380e-02   2.033962e-01   2.295262e-07   
-1.423630e+00   1.753950e-01   2.566640e-06   1.478060e-01   -6.211242e-02   2.242930e-01   2.299063e-07   
-3.738200e-01   -1.529890e+00   -6.138444e-07   1.410400e-01   6.357481e-02   1.950902e-01   2.304552e-07   
1.282500e-01   -1.660440e+00   1.450853e-07   1.410160e-01   6.551215e-02   1.817600e-01   2.304850e-07   
6.946640e+00   1.443260e+00   3.499476e-04   1.479960e-01   -7.175581e-02   1.620769e-01   1.284768e-03   
5.407120e-01   1.505730e+00   -1.367627e-05   1.565490e-01   -7.732084e-02   1.532417e-01   2.294183e-07   
-6.898260e-01   -1.162610e+00   -1.070418e-06   1.409610e-01   6.135459e-02   2.099608e-01   2.304315e-07   
1.633310e+00   1.284820e+00   -3.060849e-06   1.522400e-01   -7.817295e-02   1.340668e-01   2.298238e-07   
-1.085130e-01   1.277320e+00   5.159022e-06   1.577970e-01   -7.337129e-02   1.813728e-01   2.292618e-07   
-7.913530e-01   8.767650e-01   9.355111e-06   1.538280e-01   -6.569065e-02   2.178102e-01   2.294742e-07   
-1.131880e+00   9.901250e-02   4.537156e-06   1.473460e-01   -6.003557e-02   2.364096e-01   2.299108e-07   
-1.135440e+00   -1.955090e-02   9.804622e-06   1.464700e-01   5.962211e-02   2.367744e-01   2.299742e-07   
8.970420e+00   1.143770e+00   5.762800e-03   1.463970e-01   -7.054668e-02   1.649619e-01   3.857409e-03   
1.138520e+00   1.154870e+00   -5.224533e-06   1.549620e-01   -8.057429e-02   1.277005e-01   2.295857e-07   
6.434350e-01   1.200460e+00   -3.491511e-05   1.581670e-01   -8.015809e-02   1.406323e-01   2.293228e-07   
1.536010e-01   1.188540e+00   1.463880e-06   1.594130e-01   -7.638965e-02   1.675809e-01   2.291695e-07   
-2.703030e-01   1.078370e+00   1.029329e-05   1.581510e-01   -7.126321e-02   1.952393e-01   2.292014e-07   
-7.263560e-01   -7.564100e-01   -1.043609e-06   1.404600e-01   5.845406e-02   2.281561e-01   2.304269e-07   
1.529440e+00   -1.143770e+00   -8.854844e-08   1.432230e-01   7.143188e-02   1.485133e-01   2.303905e-07   
-6.656170e-01   6.514060e-01   1.524747e-05   1.543050e-01   -6.350182e-02   2.325421e-01   2.293981e-07   
-8.900390e-01   1.434470e-01   8.230222e-06   1.477770e-01   -5.805682e-02   2.501419e-01   2.298427e-07   
-8.998020e-01   -1.555380e-02   1.406982e-05   1.459800e-01   5.719871e-02   2.511199e-01   2.299731e-07   
6.824720e+00   9.064230e-01   7.416400e-03   1.460030e-01   -7.085093e-02   1.616671e-01   4.769186e-03   
1.212880e+00   9.064230e-01   1.617738e-05   1.544430e-01   -8.222399e-02   1.154546e-01   2.296541e-07   
7.618250e-01   9.520500e-01   -2.606236e-05   1.590990e-01   -8.357356e-02   1.224523e-01   2.292857e-07   
2.987770e-01   9.650040e-01   -2.949969e-06   1.622640e-01   -7.995412e-02   1.543816e-01   2.289782e-07   
-2.832270e-01   8.237740e-01   1.956382e-05   1.596750e-01   -6.940272e-02   2.105438e-01   2.290432e-07   
-6.437020e-01   5.124380e-01   1.807249e-05   1.536390e-01   -6.130831e-02   2.443381e-01   2.294155e-07   
-6.091150e-01   -5.596980e-01   2.020120e-07   1.392140e-01   5.570870e-02   2.432790e-01   2.304791e-07   
3.934460e-01   -9.679300e-01   1.031747e-05   1.377970e-01   6.591508e-02   1.684015e-01   2.307267e-07   
4.850690e+00   8.069140e-01   2.411373e-03   1.474740e-01   -7.239687e-02   1.561661e-01   3.033452e-03   
9.732980e-01   8.302320e-01   2.644098e-06   1.570880e-01   -8.472201e-02   1.086035e-01   2.294641e-07   
4.708290e-01   8.677100e-01   -1.422138e-05   1.629900e-01   -8.358893e-02   1.346933e-01   2.289620e-07   
4.580140e-02   8.357520e-01   1.364013e-05   1.636910e-01   -7.618593e-02   1.809349e-01   2.288047e-07   
-7.618180e-02   8.048720e-01   1.966111e-05   1.628450e-01   -7.332802e-02   1.955367e-01   2.288341e-07   
-3.192850e-01   6.959880e-01   2.428058e-05   1.597550e-01   -6.716358e-02   2.241154e-01   2.289990e-07   
-6.837580e-01   2.181560e-01   1.591329e-05   1.493450e-01   -5.633125e-02   2.648040e-01   2.296824e-07   
-7.130640e-01   -1.238620e-02   1.991724e-05   1.453260e-01   5.426449e-02   2.683314e-01   2.299735e-07   
-6.135840e-01   -3.910050e-01   1.724609e-06   1.396930e-01   5.371987e-02   2.579281e-01   2.304093e-07   
5.705560e+00   7.183290e-01   9.242844e-03   1.455280e-01   -7.100925e-02   1.590634e-01   5.673729e-03   
4.121480e+00   7.183290e-01   4.970844e-04   1.480520e-01   -7.315022e-02   1.530694e-01   2.050768e-03   
6.907180e-01   7.668960e-01   -1.899356e-05   1.616650e-01   -8.696525e-02   1.099803e-01   2.291120e-07   
2.939280e-01   7.771600e-01   -2.065476e-06   1.657730e-01   -8.248232e-02   1.496713e-01   2.287135e-07   
1.466300e-01   7.644740e-01   9.143600e-06   1.658630e-01   -7.911327e-02   1.697323e-01   2.286601e-07   
-4.938860e-01   4.291340e-01   2.726347e-05   1.550650e-01   -5.941557e-02   2.592281e-01   2.292597e-07   
-6.197860e-01   1.485760e-01   1.744978e-05   1.482860e-01   -5.414903e-02   2.759686e-01   2.297288e-07   
-1.601920e-01   -6.839660e-01   9.471022e-06   1.343100e-01   5.720504e-02   2.188792e-01   2.308694e-07   
-2.689760e-02   -7.299270e-01   1.337200e-05   1.342190e-01   5.941664e-02   2.028478e-01   2.309058e-07   
3.529590e+00   6.394700e-01   -7.886578e-04   1.484670e-01   -7.389179e-02   1.495377e-01   1.081795e-03   
1.714550e+00   6.394700e-01   9.523067e-05   1.502350e-01   -7.933319e-02   1.197248e-01   2.134887e-07   
1.157740e+00   6.394700e-01   4.948356e-05   1.542780e-01   -8.511851e-02   9.634002e-02   2.296683e-07   
9.436730e-01   6.626790e-01   2.272631e-05   1.577250e-01   -8.762991e-02   9.250933e-02   2.294525e-07   
4.775960e-01   6.991630e-01   -1.015049e-05   1.660330e-01   -8.742629e-02   1.212041e-01   2.287493e-07   
-8.534330e-02   6.320010e-01   2.894156e-05   1.655090e-01   -7.189425e-02   2.107992e-01   2.285786e-07   
-2.613750e-01   5.469500e-01   3.744422e-05   1.616630e-01   -6.517186e-02   2.404812e-01   2.287968e-07   
-3.340900e-01   4.934120e-01   3.635644e-05   1.595080e-01   -6.230744e-02   2.522483e-01   2.289312e-07   
-5.588840e-01   9.121270e-02   1.921933e-05   1.470310e-01   -5.181234e-02   2.877557e-01   2.297869e-07   
-5.650760e-01   -9.875850e-03   2.765262e-05   1.444690e-01   5.073764e-02   2.888492e-01   2.299751e-07   
-5.043340e-01   -2.748000e-01   5.406000e-06   1.385490e-01   5.011324e-02   2.791741e-01   2.304335e-07   
-2.000700e-01   -5.824470e-01   9.652622e-06   1.332170e-01   5.479408e-02   2.327503e-01   2.309127e-07   
9.732980e-02   -6.786270e-01   2.114942e-05   1.332920e-01   6.084921e-02   1.895471e-01   2.309890e-07   
4.524400e-01   -6.998500e-01   1.714271e-05   1.361960e-01   6.713435e-02   1.542023e-01   2.308532e-07   
1.091600e+00   -6.445120e-01   -2.488244e-06   1.412740e-01   7.233503e-02   1.355059e-01   2.305423e-07   
5.212070e+00   5.692680e-01   1.137778e-02   1.449280e-01   -7.089184e-02   1.578836e-01   6.559795e-03   
8.340770e-01   6.027870e-01   2.039462e-05   1.600770e-01   -9.017356e-02   8.484303e-02   2.292859e-07   
6.467260e-01   6.191210e-01   6.819156e-07   1.643400e-01   -9.089892e-02   9.495937e-02   2.289286e-07   
5.165690e-01   6.269730e-01   -5.376978e-06   1.669750e-01   -9.003695e-02   1.087065e-01   2.286974e-07   
3.426740e-01   6.298380e-01   -4.334044e-06   1.694300e-01   -8.688857e-02   1.347113e-01   2.284521e-07   
1.841050e-01   6.207380e-01   4.739511e-06   1.700800e-01   -8.209181e-02   1.642031e-01   2.283345e-07   
8.022240e-02   6.057060e-01   1.570773e-05   1.695140e-01   -7.813154e-02   1.852957e-01   2.283260e-07   
5.682060e-03   5.891030e-01   2.438600e-05   1.685940e-01   -7.499475e-02   2.007935e-01   2.283572e-07   
-1.089460e-01   5.511890e-01   3.721738e-05   1.663410e-01   -6.985579e-02   2.245535e-01   2.284685e-07   
-3.766920e-01   3.593130e-01   4.019862e-05   1.567770e-01   -5.714586e-02   2.765814e-01   2.290660e-07   
-4.209700e-01   2.965280e-01   3.648920e-05   1.542510e-01   -5.485001e-02   2.848120e-01   2.292375e-07   
-4.997810e-01   6.305530e-02   2.193520e-05   1.461530e-01   -4.958058e-02   2.998056e-01   2.298141e-07   
-3.235860e-01   -4.159480e-01   6.839911e-06   1.336040e-01   5.011650e-02   2.667372e-01   2.308089e-07   
-2.446600e-01   -4.790390e-01   9.350800e-06   1.323850e-01   5.175815e-02   2.519255e-01   2.309259e-07   
3.500740e+00   5.067720e-01   3.254507e-03   1.472610e-01   -7.343236e-02   1.486027e-01   4.052471e-03   
1.439760e+00   5.067720e-01   1.168458e-04   1.506420e-01   -8.190837e-02   1.042528e-01   2.298898e-07   
1.103460e+00   5.067720e-01   7.473022e-05   1.541310e-01   -8.731380e-02   8.168778e-02   2.297218e-07   
7.173050e-01   5.501390e-01   2.347133e-05   1.633910e-01   -9.286272e-02   7.984409e-02   2.290356e-07   
3.889430e-01   5.675080e-01   8.618622e-07   1.708810e-01   -9.003955e-02   1.208552e-01   2.283624e-07   
2.377800e-01   5.631720e-01   -7.388222e-07   1.723340e-01   -8.537602e-02   1.517744e-01   2.281795e-07   
-1.262490e-01   4.788750e-01   4.477289e-05   1.669490e-01   -6.741209e-02   2.398637e-01   2.283682e-07   
-2.579310e-01   3.971490e-01   5.047111e-05   1.615810e-01   -5.993599e-02   2.706204e-01   2.286999e-07   
-3.825910e-01   2.507890e-01   4.179951e-05   1.539170e-01   -5.247645e-02   2.982510e-01   2.292152e-07   
-4.448970e-01   5.638150e-02   2.615000e-05   1.457560e-01   -4.742448e-02   3.124145e-01   2.298008e-07   
-4.477980e-01   -7.886450e-03   3.756556e-05   1.433620e-01   4.652841e-02   3.131543e-01   2.299777e-07   
-4.124160e-01   -1.885260e-01   1.093529e-05   1.373330e-01   4.584234e-02   3.047574e-01   2.304447e-07   
-3.549150e-01   -2.947430e-01   8.169778e-06   1.342250e-01   4.674173e-02   2.915730e-01   2.307015e-07   
4.398400e+00   4.511380e-01   1.433618e-02   1.441170e-01   -7.097052e-02   1.546650e-01   7.835388e-03   
3.488650e+00   4.511380e-01   7.634533e-03   1.460330e-01   -7.287968e-02   1.482031e-01   6.022496e-03   
1.032120e+00   4.594350e-01   7.872000e-05   1.550040e-01   -8.945082e-02   7.115332e-02   2.297211e-07   
9.103520e-01   4.742240e-01   5.921333e-05   1.580990e-01   -9.205240e-02   6.601945e-02   2.293892e-07   
7.635800e-01   4.894460e-01   4.525956e-05   1.624890e-01   -9.440600e-02   6.725987e-02   2.291166e-07   
5.657230e-01   5.050360e-01   2.070191e-05   1.685490e-01   -9.504767e-02   8.424383e-02   2.286162e-07   
4.781620e-01   5.095160e-01   1.857404e-05   1.709010e-01   -9.410301e-02   9.742263e-02   2.284025e-07   
1.201180e-01   4.951740e-01   7.164844e-06   1.744390e-01   -8.105511e-02   1.816737e-01   2.279290e-07   
-1.001720e-02   4.661030e-01   3.099582e-05   1.720030e-01   -7.312811e-02   2.196051e-01   2.280165e-07   
-1.381840e-01   4.142820e-01   5.340311e-05   1.673020e-01   -6.456046e-02   2.566794e-01   2.282790e-07   
-3.472800e-01   2.111690e-01   4.743556e-05   1.534420e-01   -4.986348e-02   3.127791e-01   2.291976e-07   
-3.960390e-01   5.044040e-02   3.086844e-05   1.452970e-01   -4.507398e-02   3.260714e-01   2.297866e-07   
-3.986280e-01   -7.052380e-03   4.342493e-05   1.426990e-01   4.413854e-02   3.268855e-01   2.299790e-07   
-3.668050e-01   -1.688990e-01   1.388222e-05   1.361610e-01   4.349306e-02   3.177887e-01   2.304878e-07   
-2.259170e-01   -3.565060e-01   1.321089e-05   1.298420e-01   4.699327e-02   2.789652e-01   2.310322e-07   
1.666850e-01   -5.014640e-01   3.857422e-05   1.299490e-01   6.126914e-02   1.750642e-01   2.312261e-07   
3.749650e+00   4.016110e-01   1.588320e-02   1.437070e-01   -7.138549e-02   1.504715e-01   8.667359e-03   
2.816090e+00   4.016110e-01   2.994458e-04   1.480550e-01   -7.479746e-02   1.421941e-01   2.811330e-03   
6.810050e-01   4.464540e-01   5.832489e-05   1.656970e-01   -9.717674e-02   6.180943e-02   2.288730e-07   
3.798000e-01   4.621080e-01   1.967693e-05   1.750770e-01   -9.430857e-02   1.092549e-01   2.280417e-07   
