title = "The original data"
variables ="NO", "q1","q2","q3","q4","output"
zone T = "yplus=2.7183-4.4817"
54162   0.222274   0.002367   -0.001858   0.135550   0.000036   
54163   0.223300   0.002547   -0.001998   0.135129   0.000042   
54253   -0.001081   -0.001282   -0.001468   0.460780   0.000000   
54255   0.000073   0.002323   0.002525   0.413391   0.000001   
54554   0.218994   -0.000526   0.000577   0.421968   0.000000   
54555   0.209076   0.000060   -0.000052   0.218136   0.000001   
54565   0.218046   0.001036   -0.000815   0.137298   0.000009   
54566   0.218776   0.001130   -0.000889   0.137001   0.000010   
54567   0.219556   0.001232   -0.000968   0.136686   0.000011   
54568   0.220392   0.001340   -0.001053   0.136345   0.000013   
54569   0.221288   0.001457   -0.001144   0.135979   0.000015   
54570   0.222248   0.001581   -0.001241   0.135582   0.000017   
54571   0.223277   0.001713   -0.001344   0.135161   0.000019   
54572   0.224380   0.001854   -0.001453   0.134706   0.000022   
54573   0.225564   0.002004   -0.001570   0.134223   0.000026   
54574   0.226838   0.002165   -0.001695   0.133703   0.000029   
54575   0.228205   0.002336   -0.001828   0.133147   0.000034   
54576   0.229671   0.002519   -0.001969   0.132556   0.000039   
54577   0.231239   0.002712   -0.002118   0.131926   0.000044   
54578   0.232916   0.002917   -0.002276   0.131258   0.000050   
54579   0.234708   0.003134   -0.002444   0.130547   0.000058   
54580   0.236626   0.003366   -0.002621   0.129792   0.000066   
54660   0.001531   -0.002757   -0.003256   0.489588   0.000000   
54663   0.000090   0.001716   0.001866   0.413643   0.000000   
54664   0.002966   0.002714   0.002905   0.399353   0.000002   
54960   0.210606   0.002077   -0.002288   0.425640   0.000000   
54984   0.229740   0.001981   -0.001549   0.132608   0.000015   
54985   0.231315   0.002123   -0.001658   0.131975   0.000017   
54986   0.232998   0.002273   -0.001774   0.131303   0.000019   
54987   0.234798   0.002432   -0.001896   0.130588   0.000022   
54988   0.236725   0.002601   -0.002026   0.129829   0.000025   
54989   0.238782   0.002779   -0.002162   0.129024   0.000029   
54990   0.240971   0.002967   -0.002306   0.128174   0.000033   
54991   0.243292   0.003165   -0.002457   0.127277   0.000038   
54992   0.245752   0.003373   -0.002615   0.126332   0.000043   
54993   0.248351   0.003590   -0.002780   0.125338   0.000049   
54994   0.251102   0.003815   -0.002950   0.124291   0.000055   
54995   0.254005   0.004048   -0.003126   0.123188   0.000063   
54996   0.257054   0.004290   -0.003308   0.122034   0.000071   
54997   0.260247   0.004539   -0.003494   0.120828   0.000080   
54998   0.263584   0.004794   -0.003685   0.119569   0.000089   
54999   0.267066   0.005058   -0.003880   0.118259   0.000100   
55000   0.270700   0.005329   -0.004081   0.116893   0.000111   
55001   0.274487   0.005606   -0.004285   0.115472   0.000124   
55066   0.007413   -0.003854   -0.004740   0.526647   0.000001   
55067   0.001599   -0.002145   -0.002531   0.488665   0.000000   
55071   0.003021   0.002089   0.002237   0.399600   0.000001   
55072   0.007212   0.002759   0.002902   0.383645   0.000003   
55073   0.012447   0.003357   0.003465   0.366456   0.000012   
55074   0.018616   0.003910   0.003954   0.348118   0.000028   
55075   0.025578   0.004435   0.004388   0.328740   0.000049   
55076   0.033202   0.004946   0.004783   0.308500   0.000071   
55077   0.041360   0.005456   0.005151   0.287570   0.000096   
55171   0.225923   0.001015   0.000230   0.398911   0.000193   
55172   0.224480   0.003956   0.000871   0.404556   0.000013   
55409   0.282648   0.003343   -0.002545   0.112481   0.000046   
55410   0.286889   0.003511   -0.002668   0.110911   0.000050   
55411   0.291280   0.003676   -0.002787   0.109295   0.000055   
55412   0.295840   0.003846   -0.002909   0.107632   0.000060   
55413   0.300591   0.004022   -0.003035   0.105904   0.000066   
55414   0.305513   0.004200   -0.003162   0.104059   0.000071   
55415   0.310608   0.004381   -0.003289   0.102083   0.000077   
55416   0.315876   0.004564   -0.003417   0.099973   0.000084   
55417   0.321325   0.004758   -0.003551   0.097726   0.000091   
55418   0.326960   0.004954   -0.003686   0.095339   0.000098   
55419   0.332789   0.005145   -0.003815   0.092811   0.000106   
55420   0.338814   0.005339   -0.003944   0.090144   0.000114   
55421   0.345041   0.005541   -0.004078   0.087346   0.000122   
55422   0.351481   0.005750   -0.004215   0.084422   0.000131   
55423   0.358148   0.005961   -0.004351   0.081378   0.000141   
55424   0.365062   0.006177   -0.004489   0.078223   0.000151   
55425   0.372284   0.006402   -0.004632   0.074967   0.000162   
55426   0.379920   0.006632   -0.004776   0.071566   0.000174   
55427   0.387881   0.006878   -0.004926   0.067831   0.000187   
55428   0.396167   0.007138   -0.005084   0.063710   0.000201   
55429   0.404778   0.007413   -0.005245   0.059204   0.000216   
55430   0.413702   0.007697   -0.005409   0.054313   0.000233   
55431   0.422924   0.007991   -0.005573   0.049046   0.000251   
55432   0.432433   0.008291   -0.005736   0.043411   0.000270   
55433   0.442220   0.008594   -0.005894   0.037418   0.000289   
55434   0.452280   0.008905   -0.006051   0.031076   0.000310   
55435   0.462613   0.009220   -0.006203   0.024399   0.000332   
55436   0.473213   0.009543   -0.006353   0.017404   0.000354   
55437   0.484044   0.009862   -0.006494   0.010117   0.000378   
55438   0.495044   0.010179   -0.006626   0.002593   0.000402   
55439   0.506267   0.010497   -0.006753   0.005037   0.000426   
55469   0.052997   -0.005698   -0.008249   0.674237   0.000043   
55470   0.032240   -0.004356   -0.005939   0.620706   0.000009   
55471   0.017325   -0.003128   -0.004040   0.571579   0.000001   
55485   0.058755   0.003528   0.003171   0.245233   0.000049   
55486   0.067424   0.003835   0.003364   0.224953   0.000059   
55487   0.075893   0.004141   0.003550   0.206044   0.000069   
55488   0.084064   0.004443   0.003731   0.189141   0.000079   
55489   0.091869   0.004741   0.003911   0.174801   0.000090   
55490   0.099463   0.005045   0.004099   0.162587   0.000101   
55491   0.107415   0.005343   0.004273   0.150245   0.000113   
55492   0.115468   0.005612   0.004411   0.136806   0.000125   
55493   0.123328   0.005834   0.004502   0.122752   0.000135   
55494   0.130213   0.006028   0.004577   0.110573   0.000143   
55495   0.136428   0.006237   0.004676   0.100981   0.000153   
55496   0.143372   0.006450   0.004770   0.090946   0.000163   
55497   0.150592   0.006621   0.004819   0.079198   0.000172   
55498   0.156993   0.006753   0.004833   0.067253   0.000180   
55499   0.162684   0.006863   0.004835   0.056076   0.000185   
55500   0.167974   0.006946   0.004822   0.045759   0.000190   
55501   0.172903   0.007017   0.004805   0.036370   0.000194   
55502   0.177502   0.007087   0.004793   0.027984   0.000199   
55503   0.181928   0.007158   0.004786   0.020316   0.000203   
55504   0.186436   0.007225   0.004775   0.012633   0.000208   
55505   0.190711   0.007281   0.004757   0.004910   0.000212   
55506   0.194697   0.007326   0.004730   0.002756   0.000215   
55507   0.198373   0.007354   0.004693   0.010261   0.000217   
55508   0.201747   0.007371   0.004650   0.017536   0.000219   
55509   0.204833   0.007380   0.004604   0.024542   0.000220   
55510   0.207636   0.007381   0.004555   0.031244   0.000221   
55511   0.210166   0.007371   0.004502   0.037620   0.000220   
55512   0.212437   0.007349   0.004444   0.043649   0.000220   
55513   0.214470   0.007327   0.004389   0.049312   0.000219   
55514   0.216282   0.007301   0.004335   0.054597   0.000217   
55515   0.217896   0.007267   0.004279   0.059488   0.000215   
55516   0.219337   0.007237   0.004229   0.063973   0.000213   
55517   0.220634   0.007200   0.004177   0.068047   0.000211   
55518   0.221810   0.007163   0.004130   0.071709   0.000210   
55519   0.222903   0.007138   0.004092   0.075013   0.000208   
55520   0.224012   0.007111   0.004054   0.078182   0.000207   
55521   0.225060   0.007086   0.004017   0.081264   0.000205   
55522   0.226016   0.007063   0.003983   0.084252   0.000204   
55523   0.226882   0.007044   0.003951   0.087140   0.000203   
55524   0.227658   0.007023   0.003920   0.089920   0.000202   
55525   0.228344   0.006994   0.003885   0.092586   0.000200   
55526   0.228947   0.006965   0.003851   0.095133   0.000199   
55527   0.229469   0.006936   0.003818   0.097555   0.000197   
55528   0.229918   0.006905   0.003785   0.099854   0.000196   
55529   0.230303   0.006876   0.003754   0.102031   0.000194   
55530   0.230627   0.006850   0.003726   0.104088   0.000193   
55531   0.230896   0.006818   0.003695   0.106027   0.000191   
55532   0.231119   0.006784   0.003664   0.107854   0.000190   
55533   0.231310   0.006762   0.003640   0.109601   0.000188   
55534   0.231463   0.006743   0.003618   0.111280   0.000187   
55535   0.231574   0.006711   0.003590   0.112895   0.000186   
55536   0.231648   0.006682   0.003564   0.114444   0.000184   
55537   0.231688   0.006656   0.003541   0.115930   0.000183   
55538   0.231693   0.006631   0.003517   0.117352   0.000181   
55539   0.231670   0.006608   0.003496   0.118707   0.000180   
55540   0.231620   0.006588   0.003477   0.119997   0.000179   
55541   0.231545   0.006571   0.003460   0.121226   0.000178   
55542   0.231452   0.006548   0.003440   0.122396   0.000176   
55543   0.231341   0.006517   0.003416   0.123508   0.000175   
55544   0.231215   0.006492   0.003396   0.124566   0.000174   
55545   0.231080   0.006471   0.003379   0.125564   0.000173   
55546   0.230938   0.006455   0.003364   0.126507   0.000171   
55547   0.230790   0.006436   0.003349   0.127398   0.000170   
55548   0.230639   0.006411   0.003330   0.128240   0.000170   
55549   0.230491   0.006389   0.003314   0.129035   0.000168   
55550   0.230345   0.006372   0.003300   0.129787   0.000167   
55551   0.230208   0.006356   0.003287   0.130491   0.000167   
55552   0.230080   0.006345   0.003277   0.131154   0.000166   
55553   0.229965   0.006335   0.003268   0.131774   0.000165   
55554   0.229865   0.006324   0.003258   0.132359   0.000165   
55555   0.229781   0.006317   0.003251   0.132910   0.000164   
55556   0.229716   0.006314   0.003246   0.133427   0.000164   
55557   0.229676   0.006312   0.003242   0.133910   0.000164   
55558   0.229660   0.006313   0.003240   0.134363   0.000163   
55559   0.229674   0.006318   0.003240   0.134789   0.000163   
55560   0.229719   0.006331   0.003244   0.135188   0.000164   
55561   0.229801   0.006351   0.003251   0.135561   0.000164   
55562   0.229924   0.006372   0.003260   0.135911   0.000165   
55563   0.230093   0.006401   0.003273   0.136244   0.000166   
55564   0.230315   0.006442   0.003292   0.136554   0.000167   
55565   0.230596   0.006490   0.003314   0.136842   0.000168   
55566   0.230954   0.006546   0.003341   0.137118   0.000170   
55567   0.231408   0.006612   0.003373   0.137375   0.000173   
55568   0.232000   0.006689   0.003410   0.137622   0.000175   
55569   0.232780   0.006795   0.003463   0.137869   0.000179   
55570   0.233849   0.006959   0.003545   0.138111   0.000184   
55571   0.235198   0.007222   0.003677   0.138362   0.000194   
55572   0.237054   0.007616   0.003875   0.138605   0.000211   
55573   0.237983   0.008167   0.004155   0.138743   0.000231   
55574   0.239720   0.008693   0.004412   0.139862   0.000251   
55576   0.306550   0.005328   0.001298   0.384609   0.000184   
55579   0.231989   0.005448   0.001251   0.396574   0.001457   
zone T = "yplus=4.4817-7.3891"
51286   0.213466   0.001599   -0.001257   0.137085   0.000244   
51391   -0.001455   0.001841   0.001990   0.408144   0.000004   
51693   0.213526   0.001345   -0.001058   0.137690   0.000150   
51798   -0.001446   0.001683   0.001826   0.411648   0.000004   
52100   0.213452   0.000770   -0.000606   0.137588   0.000091   
52101   0.213383   0.001187   -0.000925   0.130081   0.000089   
52102   0.214115   0.001666   -0.001303   0.132735   0.000091   
52103   0.214507   0.002155   -0.001690   0.134919   0.000101   
52207   -0.001440   0.001496   0.001628   0.414363   0.000003   
52506   0.211849   0.000648   -0.000752   0.473532   0.000006   
52509   0.213503   0.000744   -0.000586   0.138679   0.000054   
52510   0.213410   0.001095   -0.000855   0.131674   0.000054   
52511   0.214150   0.001507   -0.001180   0.133786   0.000056   
52512   0.214558   0.001933   -0.001517   0.135599   0.000064   
52513   0.215066   0.002297   -0.001805   0.136715   0.000075   
52514   0.215580   0.002601   -0.002046   0.137219   0.000087   
52515   0.216137   0.002864   -0.002253   0.137358   0.000100   
52516   0.216729   0.003108   -0.002444   0.137285   0.000114   
52517   0.217359   0.003351   -0.002635   0.137103   0.000129   
52617   -0.001134   -0.002437   -0.002807   0.466542   0.000002   
52618   -0.001432   0.001345   0.001468   0.417121   0.000002   
52917   0.211824   0.000017   -0.000064   1.260005   0.000002   
52918   0.219071   -0.000134   0.000186   0.635088   0.000010   
52921   0.213372   0.000611   -0.000475   0.128873   0.000032   
52922   0.214112   0.000995   -0.000778   0.133050   0.000034   
52923   0.214514   0.001384   -0.001086   0.135484   0.000039   
52924   0.215016   0.001708   -0.001343   0.136750   0.000047   
52925   0.215526   0.001973   -0.001552   0.137280   0.000056   
52926   0.216081   0.002198   -0.001729   0.137420   0.000065   
52927   0.216675   0.002403   -0.001890   0.137344   0.000074   
52928   0.217308   0.002607   -0.002050   0.137161   0.000084   
52929   0.217982   0.002819   -0.002216   0.136918   0.000095   
52930   0.218700   0.003046   -0.002394   0.136644   0.000107   
52931   0.219466   0.003290   -0.002584   0.136351   0.000121   
52932   0.220287   0.003552   -0.002789   0.136032   0.000137   
52933   0.221166   0.003831   -0.003007   0.135687   0.000155   
53027   -0.001118   -0.002095   -0.002410   0.465088   0.000002   
53327   0.211822   0.000211   -0.000259   0.522634   0.000001   
53328   0.219076   0.000098   -0.000069   0.056426   0.000004   
53329   0.209024   0.000657   -0.000525   0.150045   0.000014   
53333   0.214552   0.001292   -0.001015   0.136357   0.000023   
53334   0.215067   0.001560   -0.001227   0.137254   0.000029   
53335   0.215588   0.001781   -0.001402   0.137604   0.000034   
53336   0.216152   0.001971   -0.001551   0.137654   0.000040   
53337   0.216751   0.002145   -0.001688   0.137535   0.000046   
53338   0.217388   0.002319   -0.001824   0.137328   0.000052   
53339   0.218067   0.002503   -0.001968   0.137071   0.000059   
53340   0.218789   0.002698   -0.002121   0.136785   0.000067   
53341   0.219561   0.002909   -0.002285   0.136481   0.000077   
53342   0.220389   0.003134   -0.002462   0.136152   0.000087   
53343   0.221275   0.003375   -0.002649   0.135797   0.000098   
53344   0.222223   0.003630   -0.002848   0.135414   0.000112   
53345   0.223238   0.003901   -0.003059   0.135002   0.000127   
53346   0.224325   0.004188   -0.003283   0.134559   0.000144   
53347   0.225492   0.004495   -0.003521   0.134084   0.000164   
53348   0.226746   0.004822   -0.003774   0.133573   0.000186   
53437   -0.001103   -0.001845   -0.002119   0.463425   0.000001   
53439   0.000007   0.003363   0.003652   0.412585   0.000003   
53738   0.219019   -0.000435   0.000493   0.452324   0.000002   
53739   0.209033   0.000191   -0.000157   0.172353   0.000007   
53749   0.218023   0.001835   -0.001443   0.137115   0.000035   
53750   0.218748   0.001991   -0.001565   0.136829   0.000040   
53751   0.219523   0.002158   -0.001696   0.136524   0.000045   
53752   0.220354   0.002339   -0.001837   0.136195   0.000052   
53753   0.221244   0.002532   -0.001987   0.135839   0.000059   
53754   0.222196   0.002736   -0.002147   0.135454   0.000067   
53755   0.223217   0.002954   -0.002317   0.135041   0.000076   
53756   0.224310   0.003187   -0.002498   0.134596   0.000087   
53757   0.225484   0.003434   -0.002690   0.134120   0.000099   
53758   0.226746   0.003699   -0.002895   0.133607   0.000113   
53759   0.228101   0.003981   -0.003114   0.133058   0.000129   
53760   0.229551   0.004281   -0.003346   0.132473   0.000147   
53761   0.231102   0.004599   -0.003592   0.131850   0.000167   
53762   0.232759   0.004936   -0.003852   0.131187   0.000190   
53763   0.234528   0.005293   -0.004127   0.130482   0.000216   
53764   0.236422   0.005673   -0.004418   0.129731   0.000246   
53765   0.238442   0.006075   -0.004726   0.128934   0.000279   
53845   0.001401   -0.004382   -0.005182   0.490645   0.000002   
53848   0.000037   0.002748   0.002986   0.412937   0.000002   
53849   0.002837   0.004357   0.004662   0.399006   0.000006   
54145   0.210713   0.003035   -0.003322   0.419664   0.000000   
54147   0.209061   0.000537   -0.000430   0.150293   0.000003   
54164   0.224399   0.002738   -0.002146   0.134676   0.000047   
54165   0.225580   0.002941   -0.002304   0.134193   0.000054   
54166   0.226849   0.003158   -0.002472   0.133674   0.000062   
54167   0.228212   0.003389   -0.002651   0.133119   0.000071   
54168   0.229673   0.003634   -0.002840   0.132529   0.000081   
54169   0.231235   0.003894   -0.003041   0.131901   0.000093   
54170   0.232904   0.004169   -0.003254   0.131234   0.000106   
54171   0.234688   0.004461   -0.003478   0.130525   0.000121   
54172   0.236598   0.004770   -0.003715   0.129771   0.000138   
54173   0.238635   0.005098   -0.003967   0.128970   0.000157   
54174   0.240800   0.005444   -0.004231   0.128124   0.000179   
54175   0.243096   0.005808   -0.004508   0.127230   0.000203   
54176   0.245527   0.006190   -0.004799   0.126289   0.000230   
54177   0.248095   0.006589   -0.005102   0.125299   0.000261   
54178   0.250811   0.007001   -0.005414   0.124255   0.000294   
54179   0.253675   0.007431   -0.005738   0.123155   0.000332   
54180   0.256681   0.007877   -0.006073   0.122003   0.000373   
54181   0.259827   0.008335   -0.006416   0.120800   0.000418   
54251   0.007058   -0.006670   -0.008211   0.527613   0.000003   
54252   0.001488   -0.003728   -0.004405   0.489937   0.000001   
54256   0.002923   0.003681   0.003939   0.399231   0.000003   
54257   0.007044   0.004869   0.005121   0.383419   0.000014   
54258   0.012203   0.005936   0.006126   0.366298   0.000050   
54259   0.018290   0.006928   0.007005   0.347998   0.000120   
54356   0.225698   0.005959   0.001396   0.392588   0.001635   
54552   0.210973   0.001474   -0.001621   0.424266   0.000000   
54581   0.238674   0.003610   -0.002809   0.128990   0.000075   
54582   0.240852   0.003868   -0.003007   0.128142   0.000086   
54583   0.243163   0.004141   -0.003215   0.127248   0.000098   
54584   0.245609   0.004425   -0.003431   0.126305   0.000112   
54585   0.248194   0.004721   -0.003656   0.125314   0.000127   
54586   0.250929   0.005033   -0.003892   0.124269   0.000143   
54587   0.253814   0.005356   -0.004136   0.123168   0.000162   
54588   0.256844   0.005692   -0.004388   0.122015   0.000183   
54589   0.260016   0.006037   -0.004647   0.120811   0.000205   
54590   0.263329   0.006394   -0.004913   0.119554   0.000230   
54591   0.266786   0.006761   -0.005187   0.118245   0.000257   
54592   0.270392   0.007135   -0.005464   0.116880   0.000286   
54593   0.274150   0.007514   -0.005743   0.115460   0.000318   
54594   0.278051   0.007899   -0.006026   0.113988   0.000352   
54595   0.282095   0.008293   -0.006314   0.112468   0.000388   
54596   0.286284   0.008692   -0.006603   0.110899   0.000427   
54597   0.290619   0.009097   -0.006896   0.109284   0.000468   
54598   0.295119   0.009510   -0.007193   0.107623   0.000513   
54599   0.299807   0.009931   -0.007494   0.105895   0.000560   
54600   0.304663   0.010362   -0.007801   0.104051   0.000611   
54601   0.309686   0.010800   -0.008109   0.102076   0.000665   
54658   0.016761   -0.007526   -0.009717   0.571270   0.000009   
54659   0.007212   -0.004951   -0.006093   0.527354   0.000002   
54665   0.007120   0.003586   0.003772   0.383491   0.000007   
54666   0.012314   0.004370   0.004510   0.366346   0.000027   
54667   0.018440   0.005100   0.005157   0.348033   0.000064   
54668   0.025356   0.005800   0.005739   0.328674   0.000115   
54669   0.032930   0.006488   0.006273   0.308446   0.000171   
54670   0.041034   0.007182   0.006780   0.287526   0.000232   
54671   0.049522   0.007895   0.007272   0.266271   0.000301   
54672   0.058134   0.008627   0.007752   0.245221   0.000378   
54673   0.066700   0.009375   0.008223   0.224927   0.000462   
54674   0.075058   0.010123   0.008679   0.206003   0.000552   
54675   0.083111   0.010857   0.009117   0.189089   0.000646   
54764   0.225946   0.002769   0.000649   0.392522   0.000669   
54765   0.224285   0.004940   0.001060   0.409310   0.000110   
55002   0.278422   0.005890   -0.004493   0.113999   0.000137   
55003   0.282500   0.006177   -0.004703   0.112478   0.000151   
55004   0.286723   0.006467   -0.004913   0.110908   0.000166   
55005   0.291098   0.006760   -0.005125   0.109293   0.000183   
55006   0.295639   0.007060   -0.005340   0.107630   0.000200   
55007   0.300368   0.007367   -0.005560   0.105903   0.000219   
55008   0.305269   0.007674   -0.005777   0.104059   0.000239   
55009   0.310340   0.007988   -0.005997   0.102084   0.000260   
55010   0.315585   0.008312   -0.006223   0.099974   0.000283   
55011   0.321007   0.008636   -0.006446   0.097728   0.000307   
55012   0.326612   0.008959   -0.006665   0.095342   0.000333   
55013   0.332414   0.009299   -0.006895   0.092814   0.000360   
55014   0.338412   0.009654   -0.007132   0.090148   0.000389   
55015   0.344608   0.010000   -0.007360   0.087350   0.000420   
55016   0.351011   0.010346   -0.007584   0.084425   0.000452   
55017   0.357641   0.010702   -0.007812   0.081381   0.000486   
55018   0.364520   0.011071   -0.008046   0.078227   0.000523   
55019   0.371700   0.011447   -0.008282   0.074972   0.000562   
55020   0.379292   0.011845   -0.008529   0.071577   0.000605   
55021   0.387205   0.012275   -0.008792   0.067843   0.000653   
55022   0.395436   0.012719   -0.009058   0.063724   0.000704   
55023   0.403989   0.013181   -0.009328   0.059218   0.000761   
55024   0.412852   0.013663   -0.009602   0.054328   0.000822   
55025   0.422009   0.014154   -0.009872   0.049062   0.000887   
55026   0.431448   0.014653   -0.010137   0.043428   0.000956   
55027   0.441164   0.015163   -0.010399   0.037435   0.001029   
55028   0.451147   0.015682   -0.010655   0.031094   0.001105   
55029   0.461396   0.016210   -0.010906   0.024418   0.001185   
55030   0.471911   0.016737   -0.011143   0.017423   0.001269   
55031   0.482658   0.017267   -0.011371   0.010135   0.001356   
55063   0.052464   -0.010632   -0.015377   0.673461   0.000110   
55064   0.031985   -0.008149   -0.011100   0.619858   0.000023   
55065   0.017230   -0.005867   -0.007569   0.570653   0.000003   
55078   0.049908   0.005973   0.005502   0.266307   0.000123   
55079   0.058584   0.006501   0.005842   0.245250   0.000154   
55080   0.067220   0.007037   0.006173   0.224950   0.000187   
55081   0.075654   0.007573   0.006493   0.206019   0.000223   
55082   0.083787   0.008101   0.006803   0.189098   0.000260   
55083   0.091555   0.008628   0.007118   0.174767   0.000298   
55084   0.099109   0.009172   0.007452   0.162595   0.000338   
55085   0.107020   0.009713   0.007768   0.150276   0.000379   
55086   0.115032   0.010198   0.008016   0.136819   0.000420   
55087   0.122853   0.010601   0.008181   0.122715   0.000456   
55088   0.129703   0.010953   0.008317   0.110524   0.000489   
55089   0.135884   0.011329   0.008494   0.100985   0.000523   
55090   0.142792   0.011725   0.008672   0.090976   0.000560   
55091   0.149980   0.012058   0.008775   0.079203   0.000593   
55092   0.156356   0.012307   0.008808   0.067233   0.000620   
55093   0.162024   0.012501   0.008806   0.056050   0.000642   
55094   0.167297   0.012666   0.008792   0.045731   0.000660   
55095   0.172212   0.012810   0.008771   0.036341   0.000676   
55096   0.176797   0.012943   0.008754   0.027964   0.000691   
55097   0.181209   0.013086   0.008750   0.020310   0.000708   
55098   0.185702   0.013221   0.008739   0.012630   0.000724   
55099   0.189964   0.013326   0.008706   0.004905   0.000738   
55100   0.193941   0.013413   0.008660   0.002763   0.000750   
55101   0.197612   0.013482   0.008602   0.010270   0.000759   
55102   0.200981   0.013521   0.008529   0.017546   0.000766   
55103   0.204065   0.013538   0.008445   0.024552   0.000770   
55104   0.206865   0.013541   0.008356   0.031255   0.000771   
55105   0.209396   0.013531   0.008264   0.037631   0.000771   
55106   0.211674   0.013509   0.008168   0.043660   0.000769   
55107   0.213709   0.013466   0.008066   0.049323   0.000765   
55108   0.215524   0.013414   0.007964   0.054608   0.000759   
55109   0.217145   0.013359   0.007866   0.059499   0.000752   
55110   0.218589   0.013294   0.007767   0.063984   0.000745   
55111   0.219895   0.013235   0.007679   0.068057   0.000738   
55112   0.221083   0.013186   0.007602   0.071716   0.000732   
55113   0.222180   0.013140   0.007532   0.075017   0.000727   
55114   0.223295   0.013103   0.007469   0.078183   0.000722   
55115   0.224345   0.013064   0.007406   0.081265   0.000717   
55116   0.225306   0.013023   0.007344   0.084254   0.000713   
55117   0.226175   0.012981   0.007282   0.087141   0.000708   
55118   0.226954   0.012932   0.007218   0.089921   0.000703   
55119   0.227649   0.012888   0.007159   0.092588   0.000698   
55120   0.228256   0.012844   0.007102   0.095134   0.000693   
55121   0.228784   0.012798   0.007045   0.097557   0.000687   
55122   0.229241   0.012752   0.006990   0.099856   0.000682   
55123   0.229628   0.012705   0.006936   0.102033   0.000676   
55124   0.229956   0.012660   0.006886   0.104089   0.000671   
55125   0.230231   0.012619   0.006838   0.106027   0.000666   
55126   0.230459   0.012571   0.006789   0.107855   0.000661   
55127   0.230654   0.012521   0.006740   0.109601   0.000656   
55128   0.230810   0.012476   0.006695   0.111280   0.000651   
55129   0.230930   0.012436   0.006653   0.112894   0.000646   
55130   0.231011   0.012392   0.006610   0.114443   0.000641   
55131   0.231055   0.012343   0.006566   0.115930   0.000636   
55132   0.231066   0.012299   0.006524   0.117351   0.000631   
55133   0.231047   0.012252   0.006483   0.118705   0.000626   
55134   0.231000   0.012208   0.006443   0.119996   0.000622   
55135   0.230931   0.012161   0.006403   0.121226   0.000617   
55136   0.230840   0.012114   0.006364   0.122396   0.000613   
55137   0.230734   0.012071   0.006328   0.123508   0.000608   
55138   0.230615   0.012022   0.006289   0.124565   0.000603   
55139   0.230483   0.011978   0.006254   0.125563   0.000599   
55140   0.230340   0.011940   0.006223   0.126506   0.000595   
55141   0.230196   0.011907   0.006195   0.127397   0.000592   
55142   0.230052   0.011875   0.006168   0.128239   0.000588   
55143   0.229908   0.011836   0.006138   0.129035   0.000584   
55144   0.229766   0.011804   0.006112   0.129786   0.000581   
55145   0.229631   0.011774   0.006088   0.130492   0.000578   
55146   0.229506   0.011745   0.006066   0.131153   0.000576   
55147   0.229392   0.011725   0.006048   0.131774   0.000573   
55148   0.229292   0.011706   0.006031   0.132358   0.000570   
55149   0.229210   0.011689   0.006016   0.132910   0.000569   
55150   0.229149   0.011673   0.006002   0.133427   0.000568   
55151   0.229110   0.011664   0.005991   0.133909   0.000567   
